,Manufacturer,Model Name,Category,Screen Size,GPU,Operating System,Operating System Version,Weight,Price (Euros),Resolution,Screen_Type,RAM,SSD,HDD,HYBRID,SSD_CAPACITY,HDD_CAPACITY,HYBRID_CAPACITY,TOTAL_STORAGE
1134,Acer,Aspire E5-576G,Notebook,"15.6""",Nvidia GeForce 940MX,Windows,10,2.23kg,"616,00",1920x1080,No Touchscreen,4,False,True,False,0,1000,0,1000
1135,Lenovo,IdeaPad 500-15ISK,Notebook,"15.6""",AMD Radeon R7 M360,Windows,10,2.5kg,"1099,00",1920x1080,No Touchscreen,16,False,False,True,0,0,1000,1000
1136,HP,ZBook 17,Workstation,"17.3""",Nvidia Quadro M3000M,Windows,7,3kg,"3949,40",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1137,Dell,Inspiron 5567,Notebook,"15.6""",AMD Radeon R7 M445,Windows,10,2.5kg,"784,00",1366x768,No Touchscreen,8,False,True,False,0,1000,0,1000
1138,MSI,GT72S Dominator,Gaming,"17.3""",Nvidia GeForce GTX 980M,Windows,10,3.78kg,"2399,00",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
1139,HP,EliteBook 850,Ultrabook,"15.6""",Intel HD Graphics 520,Windows,7,1.88kg,"2171,72",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1140,Lenovo,ThinkPad X1,2 in 1 Convertible,"14.0""",Intel HD Graphics 520,Windows,10,2.8kg,"2440,00",2560x1440,Touchscreen,16,True,False,False,512,0,0,512
1141,MSI,GP62M 7RDX,Gaming,"15.6""",Nvidia GeForce GTX 1050,Windows,10,2.4kg,"1142,80",1920x1080,No Touchscreen,8,True,True,False,128,1000,0,1128
1142,HP,Spectre Pro,2 in 1 Convertible,"13.3""",Intel HD Graphics 520,Windows,10,1.48kg,"1629,00",1920x1080,Touchscreen,8,True,False,False,256,0,0,256
1143,HP,ZBook 15,Workstation,"15.6""",Nvidia Quadro M1000M,Windows,7,2.59kg,"2229,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1144,HP,Spectre Pro,2 in 1 Convertible,"13.3""",Intel HD Graphics 520,Windows,10,1.48kg,"1799,00",2560x1440,Touchscreen,8,True,False,False,256,0,0,256
1145,HP,ZBook Studio,Workstation,"15.6""",Nvidia Quadro M1000M,Windows,7,2.0kg,"1899,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1146,HP,EliteBook 820,Ultrabook,"12.5""",Intel HD Graphics 520,Windows,7,1.26kg,"2296,95",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1147,Dell,Vostro 5568,Notebook,"15.6""",Nvidia GeForce 940MX,Windows,10,2.18kg,"1009,90",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1148,HP,EliteBook 850,Notebook,"15.6""",Intel HD Graphics 520,Windows,7,1.88kg,"1579,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1149,Lenovo,ThinkPad X1,2 in 1 Convertible,"14.0""",Intel HD Graphics 520,Windows,10,1.27kg,"2339,00",2560x1440,Touchscreen,8,True,False,False,256,0,0,256
1150,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,"15.6""",Intel HD Graphics 520,No OS,,1.9kg,"339,00",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
1151,HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,"15.6""",AMD Radeon R2 Graphics,Windows,10,1.86kg,"297,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1152,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,"15.6""",AMD Radeon R5 M330,No OS,,2.32kg,"599,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
1153,Dell,Inspiron 7567,Gaming,"15.6""",Nvidia GeForce GTX 1050Ti,Windows,10,2.62kg,"1199,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
1154,Dell,XPS 15,Notebook,"15.6""",Nvidia GeForce 960M,Windows,10,2.04kg,"2250,68",3840x2160,Touchscreen,8,True,False,False,256,0,0,256
1155,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,"15.6""",AMD Radeon 520,Windows,10,1.91kg,"478,89",1920x1080,No Touchscreen,4,True,False,False,256,0,0,256
1156,MSI,GP72M 7REX,Gaming,"17.3""",Nvidia GeForce GTX 1050 Ti,Windows,10,2.7kg,"1492,80",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
1157,Lenovo,ThinkPad T460s,Ultrabook,"14.0""",Intel HD Graphics 520,Windows,7,1.4kg,"2299,00",1920x1080,No Touchscreen,12,True,False,False,512,0,0,512
1158,Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,"15.6""",AMD Radeon R5 M330,Windows,10,2.5kg,"788,49",1920x1080,No Touchscreen,8,False,False,True,0,0,1000,1000
1159,HP,Spectre Pro,2 in 1 Convertible,"13.3""",Intel HD Graphics 520,Windows,10,1.48kg,"2041,00",2560x1440,Touchscreen,8,True,False,False,512,0,0,512
1160,Lenovo,ThinkPad T460,Ultrabook,"14.0""",Intel HD Graphics 520,Windows,7,1.7kg,"1499,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1161,MSI,GS40 Phantom,Gaming,"14.0""",Nvidia GeForce GTX 970M,Windows,10,1.7kg,"1769,00",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
1162,HP,Pavilion 15-cb003nv,Gaming,"15.6""",Nvidia GeForce GTX 1050,Windows,10,2.62kg,"899,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
1163,Lenovo,IdeaPad 310-15ISK,Notebook,"15.6""",Intel HD Graphics 520,Windows,10,2.2kg,"459,00",1366x768,No Touchscreen,8,False,True,False,0,1000,0,1000
1164,HP,250 G4,Notebook,"15.6""",Intel HD Graphics 520,No OS,,2.1kg,"476,99",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1165,Dell,Inspiron 7567,Gaming,"15.6""",Nvidia GeForce GTX 1050 Ti,Windows,10,2.62kg,"1498,00",3840x2160,No Touchscreen,8,True,True,False,128,1000,0,1128
1166,Lenovo,ThinkPad T570,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,1.95kg,"1390,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1167,Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,"15.6""",Nvidia GeForce 920MX ,Windows,10,2.2kg,"468,00",1920x1080,No Touchscreen,4,False,True,False,0,1000,0,1000
1168,HP,Stream 14-AX000nv,Notebook,"14.0""",Intel HD Graphics 400,Windows,10,1.44kg,"249,00",1366x768,No Touchscreen,2,True,False,False,32,0,0,32
1169,MSI,PL60 7RD,Gaming,"15.6""",Nvidia GeForce GTX 1050,Windows,10,2.2kg,"839,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
1170,HP,250 G5,Notebook,"15.6""",Intel HD Graphics 520,Windows,10,1.96kg,"679,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1171,HP,ProBook 450,Notebook,"15.6""",Intel UHD Graphics 620,Windows,10,2.1kg,"1159,00",1920x1080,No Touchscreen,16,True,False,False,512,0,0,512
1172,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,"15.6""",Intel HD Graphics,Windows,10,2.2kg,"369,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1173,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,"15.6""",Intel HD Graphics 520,No OS,,2.1kg,"398,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1174,Lenovo,IdeaPad 510-15IKB,Notebook,"15.6""",Nvidia GeForce 940MX,No OS,,2.2kg,"709,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
1175,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,"14.0""",Intel HD Graphics 620,Windows,10,2kg,"769,00",1920x1080,No Touchscreen,4,True,False,False,256,0,0,256
1176,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,"15.6""",Intel HD Graphics 520,Windows,7,2.32kg,"825,00",1920x1080,No Touchscreen,4,False,False,True,0,0,1000,1000
1177,Lenovo,IdeaPad Y700-15ISK,Gaming,"15.6""",Nvidia GeForce GTX 960,Windows,10,3.31kg,"1305,00",1920x1080,No Touchscreen,16,True,False,False,512,0,0,512
1178,MSI,GS60 Ghost,Gaming,"15.6""",Nvidia GeForce GTX 970M,Windows,10,1.91kg,"2153,37",1920x1080,No Touchscreen,16,True,True,False,128,1000,0,1128
1179,HP,ProBook 450,Notebook,"15.6""",Intel HD Graphics 520,Windows,10,2.07kg,"650,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1180,Lenovo,ThinkPad X1,2 in 1 Convertible,"14.0""",Intel HD Graphics 520,Windows,10,1.36kg,"1637,00",2560x1440,Touchscreen,8,True,False,False,256,0,0,256
1181,Lenovo,IdeaPad 310-15IKB,Ultrabook,"15.6""",Nvidia GeForce 920M,Windows,10,1.54kg,"831,00",1920x1080,No Touchscreen,6,True,False,False,256,0,0,256
1182,Dell,Vostro 5568,Notebook,"15.6""",Nvidia GeForce GT 940MX,Linux,,1.98kg,"895,01",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1183,Acer,Aspire 3,Notebook,"15.6""",Intel HD Graphics 500,Windows,10,2.1kg,"333,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1184,HP,Pavilion 15-BC000nv,Notebook,"15.6""",Nvidia GeForce GTX 960M,Windows,10,2.18kg,"799,00",1920x1080,No Touchscreen,6,False,True,False,0,1000,0,1000
1185,Asus,Rog GL552VW-DM201T,Gaming,"15.6""",Nvidia GeForce GTX 960M,Windows,10,2.591kg,"909,00",1920x1080,No Touchscreen,8,True,True,False,256,1000,0,1256
1186,Dell,Inspiron 5578,2 in 1 Convertible,"15.6""",Intel HD Graphics 620,Windows,10,2.09kg,"1179,00",1920x1080,Touchscreen,16,True,False,False,512,0,0,512
1187,Acer,Aspire E5-576G,Notebook,"15.6""",Nvidia GeForce 940MX,Windows,10,2.23kg,"691,00",1920x1080,No Touchscreen,4,True,False,False,256,0,0,256
1188,Dell,XPS 13,Ultrabook,"13.3""",Intel HD Graphics 520,Linux,,1.23kg,"1099,00",3200x1800,Touchscreen,8,True,False,False,256,0,0,256
1189,Acer,Predator G9-793,Gaming,"17.3""",Nvidia GeForce GTX 1070,Windows,10,4.2kg,"2599,00",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
1190,Lenovo,Legion Y520-15IKBN,Gaming,"15.6""",Nvidia GeForce GTX 1050,Windows,10,2.4kg,"819,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
1192,HP,250 G6,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,1.86kg,"485,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1193,Apple,"MacBook 12""",Ultrabook,"12.0""",Intel HD Graphics 5300,Mac OS,X,0.920kg,"1163,00",2304x1440,No Touchscreen,8,True,False,False,256,0,0,256
1194,Dell,Inspiron 7378,2 in 1 Convertible,"13.3""",Intel HD Graphics 620,Windows,10,1.6kg,"1199,00",1920x1080,Touchscreen,8,True,False,False,256,0,0,256
1195,HP,Pavilion Power,Notebook,"15.6""",Nvidia GeForce GTX 1050,Windows,10,2.21kg,"1327,00",1920x1080,No Touchscreen,12,True,True,False,128,1000,0,1128
1196,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,"15.6""",AMD Radeon R5 M430,No OS,,1.9kg,"368,00",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
1197,Asus,Rog G752VY-GC229T,Gaming,"17.3""",Nvidia GeForce GTX 980M,Windows,10,4.3kg,"2150,00",1920x1080,No Touchscreen,16,True,True,False,512,1000,0,1512
1198,Acer,Aspire 3,Notebook,"15.6""",Intel HD Graphics 500,Linux,,2.1kg,"272,00",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
1199,MSI,GS73VR 7RF,Gaming,"17.3""",Nvidia GeForce GTX 1060,Windows,10,2.43kg,"2048,90",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
1200,Dell,Inspiron 5567,Notebook,"15.6""",AMD Radeon R7 M440,Windows,10,2.3kg,"499,00",1366x768,No Touchscreen,4,True,False,False,128,0,0,128
1201,Lenovo,IdeaPad 310-15ISK,Notebook,"15.6""",Nvidia GeForce 920MX,No OS,,2.2kg,"629,00",1366x768,No Touchscreen,8,False,True,False,0,500,0,500
1202,Dell,Inspiron 5579,2 in 1 Convertible,"15.6""",Intel UHD Graphics 620,Windows,10,2kg,"1285,00",1920x1080,Touchscreen,16,True,False,False,512,0,0,512
1203,Dell,XPS 13,Ultrabook,"13.3""",Intel HD Graphics 620,Windows,10,1.2kg,"2680,00",3200x1800,Touchscreen,16,True,False,False,512,0,0,512
1204,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,"15.6""",Nvidia GeForce GTX 1060,Windows,10,2.2kg,"1169,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
1205,Dell,Inspiron 5567,Notebook,"15.6""",AMD Radeon R7 M445,Windows,10,2.36kg,"889,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1206,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,"15.6""",Intel HD Graphics 620,Windows,10,1.91kg,"579,00",1366x768,No Touchscreen,8,True,False,False,256,0,0,256
1207,Lenovo,IdeaPad 320-15AST,Notebook,"15.6""",AMD Radeon R2 Graphics,Windows,10,2.2kg,"299,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1208,Acer,Aspire E5-774G,Notebook,"17.3""",Nvidia GeForce 940MX,Windows,10,3.3kg,"629,00",1600x900,No Touchscreen,8,False,True,False,0,1000,0,1000
1209,Asus,Rog Strix,Gaming,"15.6""",Nvidia GeForce GTX 1070,Windows,10,2.2kg,"2449,00",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
1210,Apple,"MacBook 12""",Ultrabook,"12.0""",Intel HD Graphics 515,Mac OS,X,0.920kg,"1279,00",2304x1440,No Touchscreen,8,True,False,False,512,0,0,512
1211,Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,"15.6""",Nvidia GeForce GTX 1060,Windows,10,2.2kg,"1749,00",1920x1080,No Touchscreen,16,True,True,False,128,1000,0,1128
1212,MSI,GS73VR Stealth,Gaming,"17.3""",Nvidia GeForce GTX 1060,Windows,10,2.43kg,"1948,99",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
1213,Dell,Inspiron 7579,2 in 1 Convertible,"15.6""",Intel HD Graphics 620,Windows,10,2.191kg,"999,00",1920x1080,Touchscreen,8,True,False,False,256,0,0,256
1214,Asus,ROG Strix,Gaming,"17.3""",Nvidia GeForce GTX 1060,Windows,10,2.9kg,"1949,00",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
1215,Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,"11.6""",Intel HD Graphics,Chrome OS,,1.3kg,"174,00",1366x768,No Touchscreen,2,True,False,False,32,0,0,32
1216,Acer,E5 774G,Notebook,"17.3""",Nvidia GeForce 940MX,Windows,10,3.3kg,"598,00",1600x900,No Touchscreen,4,False,True,False,0,1000,0,1000
1217,Lenovo,IdeaPad 320-17IKB,Notebook,"17.3""",Intel HD Graphics 620,No OS,,2.8kg,"539,00",1600x900,No Touchscreen,8,False,True,False,0,1000,0,1000
1218,Lenovo,IdeaPad Y700-15ISK,Gaming,"15.6""",Nvidia GeForce GTX 960<U+039C>,Windows,10,2.6kg,"1272,00",1920x1080,No Touchscreen,8,True,True,False,128,1000,0,1128
1219,Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,"14.0""",Intel HD Graphics 615,Windows,10,1.2kg,"1149,00",1920x1080,Touchscreen,8,True,False,False,256,0,0,256
1220,Lenovo,Thinkpad T560,Notebook,"15.6""",Intel HD Graphics 520,Windows,10,2.3kg,"1529,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1221,MSI,GP62MVR 6RF,Gaming,"15.6""",Nvidia GeForce GTX 1060,Windows,10,2.2kg,"1476,11",1920x1080,No Touchscreen,8,True,True,False,128,1000,0,1128
1222,HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,"15.6""",AMD Radeon 530,Windows,10,2.1kg,"529,00",1920x1080,No Touchscreen,6,False,True,False,0,1000,0,1000
1223,Dell,Latitude E7270,Ultrabook,"12.5""",Intel HD Graphics 520,Windows,7,1.26kg,"1713,37",1920x1080,Touchscreen,8,True,False,False,256,0,0,256
1224,Dell,Inspiron 5578,2 in 1 Convertible,"15.0""",Intel HD Graphics 620,Windows,10,2.08kg,"509,00",1920x1080,Touchscreen,4,False,True,False,0,500,0,500
1225,Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,"15.6""",Intel HD Graphics 405,Windows,10,2.65kg,"309,00",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
1226,Dell,XPS 13,Ultrabook,"13.3""",Intel HD Graphics 620,Windows,10,1.29kg,"1477,00",3200x1800,Touchscreen,8,True,False,False,256,0,0,256
1227,Dell,Vostro 3568,Notebook,"15.6""",Intel HD Graphics 520,Linux,,2.18kg,"521,86",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
1228,Lenovo,IdeaPad Y700-15ISK,Gaming,"15.6""",Nvidia GeForce GTX 960M,Windows,10,2.6kg,"1029,00",1920x1080,Touchscreen,16,True,True,False,128,1000,0,1128
1229,MSI,GL62M 7RDX,Gaming,"15.6""",Nvidia GeForce GTX 1050,Windows,10,2.2kg,"1149,00",1920x1080,No Touchscreen,8,True,True,False,128,1000,0,1128
1230,Lenovo,ThinkPad Yoga,Netbook,"12.5""",Intel HD Graphics 520,Windows,10,1.3kg,"1650,00",1920x1080,Touchscreen,16,True,False,False,512,0,0,512
1231,Razer,Blade Pro,Gaming,"14.0""",Nvidia GeForce GTX 1060,Windows,10,1.95kg,"3499,00",1920x1080,No Touchscreen,16,True,False,False,1000,0,0,1000
1232,Dell,Inspiron 3567,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.3kg,"469,01",1366x768,Touchscreen,8,False,True,False,0,1000,0,1000
1233,MSI,GE72VR Apache,Gaming,"17.3""",Nvidia GeForce GTX 1060,Windows,10,2.7kg,"1598,00",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
1234,Apple,MacBook Air,Ultrabook,"11.6""",Intel HD Graphics 6000,Mac OS,X,1.08kg,"959,00",1366x768,No Touchscreen,4,True,False,False,256,0,0,256
1235,HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,"15.6""",Intel HD Graphics 520,Windows,10,2.1kg,"478,00",1920x1080,No Touchscreen,4,False,True,False,0,1000,0,1000
1236,HP,EliteBook 840,Ultrabook,"14.0""",Intel HD Graphics 520,Windows,7,1.54kg,"2198,19",2560x1440,No Touchscreen,8,True,False,False,256,0,0,256
1237,Dell,Vostro 3559,Notebook,"15.6""",Intel HD Graphics 520,Windows,7,2.24kg,"737,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1238,MSI,GL62 6QF,Gaming,"15.6""",Nvidia GeForce GTX 960M,Windows,10,2.3kg,"1169,00",1920x1080,No Touchscreen,8,True,True,False,128,1000,0,1128
1239,Lenovo,ThinkPad 13,Notebook,"13.3""",Intel HD Graphics 620,Windows,10,1.4kg,"1499,00",1920x1080,No Touchscreen,16,True,False,False,512,0,0,512
1240,Lenovo,IdeaPad 320-15ABR,Notebook,"15.6""",AMD Radeon 530,Windows,10,2.2kg,"597,57",1920x1080,No Touchscreen,6,True,False,False,256,0,0,256
1241,Asus,ZenBook UX310UA-WB71,Ultrabook,"13.3""",Intel HD Graphics 520,Windows,10,1.45kg,"1280,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1242,Acer,Aspire ES1-572,Notebook,"15.6""",Intel HD Graphics 520,Linux,,2.4kg,"361,80",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1243,Dell,Inspiron 7779,2 in 1 Convertible,"17.3""",Nvidia GeForce 940MX,Windows,10,2.77kg,"1799,00",1920x1080,Touchscreen,16,True,False,False,512,0,0,512
1244,HP,EliteBook 840,Notebook,"14.0""",Intel HD Graphics 520,Windows,7,1.54kg,"1099,99",1920x1080,No Touchscreen,4,True,False,False,256,0,0,256
1245,Asus,Rog GL553VE-FY052T,Gaming,"15.6""",Nvidia GeForce GTX 1050 Ti,Windows,10,2.5kg,"1600,00",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
1246,Dell,Latitude 5480,Notebook,"14.0""",Intel HD Graphics 620,Windows,10,1.6kg,"875,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1247,Asus,Rog GL502VS,Gaming,"15.6""",Nvidia GeForce GTX 1070,Windows,10,2.34kg,"2325,00",1920x1080,No Touchscreen,16,True,True,False,256,1000,0,1256
1248,Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,"15.6""",Intel HD Graphics 620,No OS,,2.3kg,"573,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1249,Dell,XPS 13,2 in 1 Convertible,"13.3""",Intel HD Graphics 615,Windows,10,1.24kg,"1813,00",3200x1800,Touchscreen,8,True,False,False,256,0,0,256
1250,Dell,Inspiron 3552,Notebook,"15.6""",Intel HD Graphics,Linux,,2.2kg,"324,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1251,HP,255 G6,Notebook,"15.6""",AMD Radeon R4 Graphics,Windows,10,1.86kg,"399,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1252,Lenovo,IdeaPad 310-15ISK,Notebook,"15.6""",Nvidia GeForce 920MX,Windows,10,2.4kg,"569,00",1920x1080,No Touchscreen,6,True,False,False,128,0,0,128
1253,Lenovo,ThinkPad L460,Notebook,"14.0""",Intel HD Graphics 520,Windows,10,1.9kg,"1072,00",1920x1080,No Touchscreen,8,True,False,False,256,0,0,256
1254,Dell,Inspiron 3552,Notebook,"15.6""",Intel HD Graphics,Windows,10,2.2kg,"443,99",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1255,Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,"15.6""",Intel HD Graphics 500,Windows,10,2kg,"339,00",1366x768,No Touchscreen,4,False,True,False,0,1000,0,1000
1256,Asus,Rog G752VT-GC073T,Gaming,"17.3""",Nvidia GeForce GTX 970M,Windows,10,4.0kg,"1900,00",1920x1080,No Touchscreen,16,True,True,False,128,1000,0,1128
1257,Dell,Vostro 3568,Notebook,"15.6""",Intel HD Graphics 520,Windows,10,2.29kg,"490,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1258,Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,"15.6""",AMD Radeon R5 M330,Windows,7,2.32kg,"895,00",1920x1080,No Touchscreen,8,False,False,True,0,0,1000,1000
1259,MSI,GE62 Apache,Gaming,"15.6""",Nvidia GeForce GTX 960M,Windows,10,2.4kg,"1229,00",1920x1080,No Touchscreen,8,True,True,False,128,1000,0,1128
1260,Lenovo,Yoga 500-14IBD,2 in 1 Convertible,"14.0""",Intel HD Graphics 520,Windows,10,1.8kg,"833,01",1920x1080,Touchscreen,4,True,False,False,128,0,0,128
1261,Asus,ZenBook UX305CA-UBM1,Ultrabook,"13.3""",Intel HD Graphics 515,Windows,10,1.2kg,"729,00",1920x1080,No Touchscreen,8,True,False,False,512,0,0,512
1262,Dell,Inspiron 3567,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.3kg,"459,00",1366x768,No Touchscreen,6,False,True,False,0,1000,0,1000
1263,Acer,Aspire ES1-531,Notebook,"15.6""",Intel HD Graphics 400,Linux,,2.4kg,"289,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1264,Dell,Inspiron 3552,Notebook,"15.6""",Intel HD Graphics,Windows,10,2.20kg,"379,00",1366x768,No Touchscreen,2,False,True,False,0,500,0,500
1265,Lenovo,IdeaPad Y700-15ISK,Notebook,"15.6""",Nvidia GeForce GTX 960M,Windows,10,2.6kg,"899,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
1266,HP,Pavilion 15-AW003nv,Notebook,"15.6""",AMD Radeon R7 M440,Windows,10,2.04kg,"549,99",1920x1080,No Touchscreen,6,False,False,True,0,0,1000,1000
1267,Dell,Inspiron 3567,Notebook,"15.6""",AMD Radeon R5 M430,Linux,,2.3kg,"805,99",1366x768,No Touchscreen,8,False,True,False,0,1000,0,1000
1268,HP,Stream 11-Y000na,Netbook,"11.6""",Intel HD Graphics 400,Windows,10,1.17kg,"209,00",1366x768,No Touchscreen,2,True,False,False,32,0,0,32
1269,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,"15.6""",Nvidia GeForce 920M,Windows,10,2.2kg,"720,32",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1270,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,"14.0""",Intel HD Graphics 520,Windows,10,1.8kg,"638,00",1920x1080,Touchscreen,4,True,False,False,128,0,0,128
1271,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,"13.3""",Intel HD Graphics 520,Windows,10,1.3kg,"1499,00",3200x1800,Touchscreen,16,True,False,False,512,0,0,512
1272,Lenovo,IdeaPad 100S-14IBR,Notebook,"14.0""",Intel HD Graphics,Windows,10,1.5kg,"229,00",1366x768,No Touchscreen,2,True,False,False,64,0,0,64
1273,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,"15.6""",AMD Radeon R5 M330,Windows,10,2.19kg,"764,00",1366x768,No Touchscreen,6,False,True,False,0,1000,0,1000
1274,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,"15.6""",Intel HD Graphics,Windows,10,2.2kg,"369,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1275,Asus,ZenBook UX305CA-UBM1,Ultrabook,"13.3""",Intel HD Graphics 515,Windows,10,1.2kg,"729,00",1920x1080,No Touchscreen,8,True,False,False,512,0,0,512
1276,Dell,Inspiron 3567,Notebook,"15.6""",Intel HD Graphics 620,Windows,10,2.3kg,"459,00",1366x768,No Touchscreen,6,False,True,False,0,1000,0,1000
1277,Acer,Aspire ES1-531,Notebook,"15.6""",Intel HD Graphics 400,Linux,,2.4kg,"289,00",1366x768,No Touchscreen,4,False,True,False,0,500,0,500
1278,Dell,Inspiron 3552,Notebook,"15.6""",Intel HD Graphics,Windows,10,2.20kg,"379,00",1366x768,No Touchscreen,2,False,True,False,0,500,0,500
1279,Lenovo,IdeaPad Y700-15ISK,Notebook,"15.6""",Nvidia GeForce GTX 960M,Windows,10,2.6kg,"899,00",1920x1080,No Touchscreen,8,False,True,False,0,1000,0,1000
1280,HP,Pavilion 15-AW003nv,Notebook,"15.6""",AMD Radeon R7 M440,Windows,10,2.04kg,"549,99",1920x1080,No Touchscreen,6,False,False,True,0,0,1000,1000
