Manufacturer,Model Name,Category,Screen Size,GPU,Price (Euros),Screen_Type,RAM,SSD,HDD,HYBRID,SSD_CAPACITY,HDD_CAPACITY,HYBRID_CAPACITY,TOTAL_STORAGE,Brand,Clockspeed,Model,Series,Width,Height,fullRes
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Intel HD Graphics 520,2440,Touchscreen,16,True,False,False,512,0,0,512,Intel,2.6,,Core i7 6600U,2560,1440,3686400
MSI,GP62M 7RDX,Gaming,15.6,Nvidia GeForce GTX 1050,1142,No Touchscreen,8,True,True,False,128,1000,0,1128,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
HP,Spectre Pro,2 in 1 Convertible,13.3,Intel HD Graphics 520,1629,Touchscreen,8,True,False,False,256,0,0,256,Intel,2.4,,Core i5 6300U,1920,1080,2073600
HP,ZBook 15,Workstation,15.6,Nvidia Quadro M1000M,2229,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
HP,Spectre Pro,2 in 1 Convertible,13.3,Intel HD Graphics 520,1799,Touchscreen,8,True,False,False,256,0,0,256,Intel,2.6,,Core i7 6600U,2560,1440,3686400
HP,ZBook Studio,Workstation,15.6,Nvidia Quadro M1000M,1899,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
HP,EliteBook 820,Ultrabook,12.5,Intel HD Graphics 520,2296,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.5,,Core i7 6500U,1920,1080,2073600
Dell,Vostro 5568,Notebook,15.6,Nvidia GeForce 940MX,1009,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.7,,Core i7 7500U,1920,1080,2073600
HP,EliteBook 850,Notebook,15.6,Intel HD Graphics 520,1579,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.3,,Core i5 6200U,1920,1080,2073600
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Intel HD Graphics 520,2339,Touchscreen,8,True,False,False,256,0,0,256,Intel,2.5,,Core i7 6500U,2560,1440,3686400
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,Intel HD Graphics 520,339,No Touchscreen,4,False,True,False,0,1000,0,1000,Intel,2.0,,Core i3 6006U,1366,768,1049088
HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,AMD Radeon R2 Graphics,297,No Touchscreen,4,False,True,False,0,500,0,500,AMD,1.8,7110,E-Series,1366,768,1049088
Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,AMD Radeon R5 M330,599,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.3,,Core i5 6200U,1920,1080,2073600
Dell,Inspiron 7567,Gaming,15.6,Nvidia GeForce GTX 1050Ti,1199,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
Dell,XPS 15,Notebook,15.6,Nvidia GeForce 960M,2250,Touchscreen,8,True,False,False,256,0,0,256,Intel,2.3,,Core i5 6300HQ,3840,2160,8294400
HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,AMD Radeon 520,478,No Touchscreen,4,True,False,False,256,0,0,256,AMD,2.5,A6-9220,A6-Series,1920,1080,2073600
MSI,GP72M 7REX,Gaming,17.3,Nvidia GeForce GTX 1050 Ti,1492,No Touchscreen,16,True,True,False,256,1000,0,1256,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
Lenovo,ThinkPad T460s,Ultrabook,14.0,Intel HD Graphics 520,2299,No Touchscreen,12,True,False,False,512,0,0,512,Intel,2.6,,Core i7 6600U,1920,1080,2073600
Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,AMD Radeon R5 M330,788,No Touchscreen,8,False,False,True,0,0,1000,1000,Intel,2.3,,Core i5 6200U,1920,1080,2073600
HP,Spectre Pro,2 in 1 Convertible,13.3,Intel HD Graphics 520,2041,Touchscreen,8,True,False,False,512,0,0,512,Intel,2.6,,Core i7 6600U,2560,1440,3686400
Lenovo,ThinkPad T460,Ultrabook,14.0,Intel HD Graphics 520,1499,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.6,,Core i7 6600U,1920,1080,2073600
MSI,GS40 Phantom,Gaming,14.0,Nvidia GeForce GTX 970M,1769,No Touchscreen,16,True,True,False,256,1000,0,1256,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
HP,Pavilion 15-cb003nv,Gaming,15.6,Nvidia GeForce GTX 1050,899,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Intel HD Graphics 520,459,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.0,,Core i3 6006U,1366,768,1049088
HP,250 G4,Notebook,15.6,Intel HD Graphics 520,476,No Touchscreen,4,False,True,False,0,500,0,500,Intel,2.3,,Core i5 6200U,1366,768,1049088
Dell,Inspiron 7567,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,1498,No Touchscreen,8,True,True,False,128,1000,0,1128,Intel,2.8,,Core i7 7700HQ,3840,2160,8294400
Lenovo,ThinkPad T570,Notebook,15.6,Intel HD Graphics 620,1390,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.5,,Core i5 7200U,1920,1080,2073600
Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,Nvidia GeForce 920MX ,468,No Touchscreen,4,False,True,False,0,1000,0,1000,Intel,2.0,,Core i3 6006U,1920,1080,2073600
HP,Stream 14-AX000nv,Notebook,14.0,Intel HD Graphics 400,249,No Touchscreen,2,True,False,False,32,0,0,32,Intel,1.6,,Celeron Dual Core N3060,1366,768,1049088
MSI,PL60 7RD,Gaming,15.6,Nvidia GeForce GTX 1050,839,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.7,,Core i7 7500U,1920,1080,2073600
HP,250 G5,Notebook,15.6,Intel HD Graphics 520,679,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.5,,Core i7 6500U,1920,1080,2073600
HP,ProBook 450,Notebook,15.6,Intel UHD Graphics 620,1159,No Touchscreen,16,True,False,False,512,0,0,512,Intel,1.8,,Core i7 8550U,1920,1080,2073600
Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,Intel HD Graphics,369,No Touchscreen,4,False,True,False,0,500,0,500,Intel,1.6,,Celeron Dual Core N3050,1366,768,1049088
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,Intel HD Graphics 520,398,No Touchscreen,4,False,True,False,0,500,0,500,Intel,2.3,,Core i5 6200U,1366,768,1049088
Lenovo,IdeaPad 510-15IKB,Notebook,15.6,Nvidia GeForce 940MX,709,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.7,,Core i7 7500U,1920,1080,2073600
Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,Intel HD Graphics 620,769,No Touchscreen,4,True,False,False,256,0,0,256,Intel,2.4,,Core i3 7100U,1920,1080,2073600
Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,Intel HD Graphics 520,825,No Touchscreen,4,False,False,True,0,0,1000,1000,Intel,2.5,,Core i7 6500U,1920,1080,2073600
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Nvidia GeForce GTX 960,1305,No Touchscreen,16,True,False,False,512,0,0,512,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
MSI,GS60 Ghost,Gaming,15.6,Nvidia GeForce GTX 970M,2153,No Touchscreen,16,True,True,False,128,1000,0,1128,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
HP,ProBook 450,Notebook,15.6,Intel HD Graphics 520,650,No Touchscreen,4,False,True,False,0,500,0,500,Intel,2.3,,Core i3 6100U,1366,768,1049088
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Intel HD Graphics 520,1637,Touchscreen,8,True,False,False,256,0,0,256,Intel,2.3,,Core i5 6200U,2560,1440,3686400
Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,Nvidia GeForce 920M,831,No Touchscreen,6,True,False,False,256,0,0,256,Intel,2.7,,Core i7 7500U,1920,1080,2073600
Dell,Vostro 5568,Notebook,15.6,Nvidia GeForce GT 940MX,895,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.7,,Core i7 7500U,1920,1080,2073600
Acer,Aspire 3,Notebook,15.6,Intel HD Graphics 500,333,No Touchscreen,4,False,True,False,0,500,0,500,Intel,2.0,,Celeron Dual Core N3350,1366,768,1049088
HP,Pavilion 15-BC000nv,Notebook,15.6,Nvidia GeForce GTX 960M,799,No Touchscreen,6,False,True,False,0,1000,0,1000,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
Asus,Rog GL552VW-DM201T,Gaming,15.6,Nvidia GeForce GTX 960M,909,No Touchscreen,8,True,True,False,256,1000,0,1256,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
Dell,Inspiron 5578,2 in 1 Convertible,15.6,Intel HD Graphics 620,1179,Touchscreen,16,True,False,False,512,0,0,512,Intel,2.7,,Core i7 7500U,1920,1080,2073600
Acer,Aspire E5-576G,Notebook,15.6,Nvidia GeForce 940MX,691,No Touchscreen,4,True,False,False,256,0,0,256,Intel,2.5,,Core i5 7200U,1920,1080,2073600
Dell,XPS 13,Ultrabook,13.3,Intel HD Graphics 520,1099,Touchscreen,8,True,False,False,256,0,0,256,Intel,2.4,,Core i5 6300U,3200,1800,5760000
Acer,Predator G9-793,Gaming,17.3,Nvidia GeForce GTX 1070,2599,No Touchscreen,16,True,True,False,256,1000,0,1256,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
Lenovo,Legion Y520-15IKBN,Gaming,15.6,Nvidia GeForce GTX 1050,819,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.5,,Core i5 7300HQ,1920,1080,2073600
HP,250 G6,Notebook,15.6,Intel HD Graphics 620,485,No Touchscreen,4,False,True,False,0,500,0,500,Intel,2.5,,Core i5 7200U,1366,768,1049088
Apple,"MacBook 12""",Ultrabook,12.0,Intel HD Graphics 5300,1163,No Touchscreen,8,True,False,False,256,0,0,256,Intel,1.1,,Core M,2304,1440,3317760
Dell,Inspiron 7378,2 in 1 Convertible,13.3,Intel HD Graphics 620,1199,Touchscreen,8,True,False,False,256,0,0,256,Intel,2.5,,Core i5 7200U,1920,1080,2073600
HP,Pavilion Power,Notebook,15.6,Nvidia GeForce GTX 1050,1327,No Touchscreen,12,True,True,False,128,1000,0,1128,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,AMD Radeon R5 M430,368,No Touchscreen,4,False,True,False,0,1000,0,1000,Intel,2.0,,Core i3 6006U,1366,768,1049088
Asus,Rog G752VY-GC229T,Gaming,17.3,Nvidia GeForce GTX 980M,2150,No Touchscreen,16,True,True,False,512,1000,0,1512,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
Acer,Aspire 3,Notebook,15.6,Intel HD Graphics 500,272,No Touchscreen,4,False,True,False,0,1000,0,1000,Intel,2.0,,Celeron Dual Core N3350,1366,768,1049088
MSI,GS73VR 7RF,Gaming,17.3,Nvidia GeForce GTX 1060,2048,No Touchscreen,16,True,True,False,256,1000,0,1256,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
Dell,Inspiron 5567,Notebook,15.6,AMD Radeon R7 M440,499,No Touchscreen,4,True,False,False,128,0,0,128,Intel,2.0,,Core i3 6006U,1366,768,1049088
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Nvidia GeForce 920MX,629,No Touchscreen,8,False,True,False,0,500,0,500,Intel,2.5,,Core i7 6500U,1366,768,1049088
Dell,Inspiron 5579,2 in 1 Convertible,15.6,Intel UHD Graphics 620,1285,Touchscreen,16,True,False,False,512,0,0,512,Intel,1.8,,Core i7 8550U,1920,1080,2073600
Dell,XPS 13,Ultrabook,13.3,Intel HD Graphics 620,2680,Touchscreen,16,True,False,False,512,0,0,512,Intel,2.7,,Core i7 7500U,3200,1800,5760000
Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,Nvidia GeForce GTX 1060,1169,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
Dell,Inspiron 5567,Notebook,15.6,AMD Radeon R7 M445,889,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.5,,Core i5 7200U,1920,1080,2073600
HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,Intel HD Graphics 620,579,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.5,,Core i5 7200U,1366,768,1049088
Lenovo,IdeaPad 320-15AST,Notebook,15.6,AMD Radeon R2 Graphics,299,No Touchscreen,4,False,True,False,0,500,0,500,AMD,2.2,9000,E-Series,1366,768,1049088
Acer,Aspire E5-774G,Notebook,17.3,Nvidia GeForce 940MX,629,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.0,,Core i3 6006U,1600,900,1440000
Asus,Rog Strix,Gaming,15.6,Nvidia GeForce GTX 1070,2449,No Touchscreen,16,True,True,False,256,1000,0,1256,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
Apple,"MacBook 12""",Ultrabook,12.0,Intel HD Graphics 515,1279,No Touchscreen,8,True,False,False,512,0,0,512,Intel,1.2,,Core M,2304,1440,3317760
Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,Nvidia GeForce GTX 1060,1749,No Touchscreen,16,True,True,False,128,1000,0,1128,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
MSI,GS73VR Stealth,Gaming,17.3,Nvidia GeForce GTX 1060,1948,No Touchscreen,16,True,True,False,256,1000,0,1256,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
Dell,Inspiron 7579,2 in 1 Convertible,15.6,Intel HD Graphics 620,999,Touchscreen,8,True,False,False,256,0,0,256,Intel,2.5,,Core i5 7200U,1920,1080,2073600
Asus,ROG Strix,Gaming,17.3,Nvidia GeForce GTX 1060,1949,No Touchscreen,16,True,True,False,256,1000,0,1256,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,Intel HD Graphics,174,No Touchscreen,2,True,False,False,32,0,0,32,Intel,1.5,,Celeron Dual Core 3205U,1366,768,1049088
Acer,E5 774G,Notebook,17.3,Nvidia GeForce 940MX,598,No Touchscreen,4,False,True,False,0,1000,0,1000,Intel,2.0,,Core i3 6006U,1600,900,1440000
Lenovo,IdeaPad 320-17IKB,Notebook,17.3,Intel HD Graphics 620,539,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.5,,Core i5 7200U,1600,900,1440000
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Nvidia GeForce GTX 960<U+039C>,1272,No Touchscreen,8,True,True,False,128,1000,0,1128,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14.0,Intel HD Graphics 615,1149,Touchscreen,8,True,False,False,256,0,0,256,Intel,1.3,,Core i7 7Y75,1920,1080,2073600
Lenovo,Thinkpad T560,Notebook,15.6,Intel HD Graphics 520,1529,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.6,,Core i7 6600U,1920,1080,2073600
MSI,GP62MVR 6RF,Gaming,15.6,Nvidia GeForce GTX 1060,1476,No Touchscreen,8,True,True,False,128,1000,0,1128,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,AMD Radeon 530,529,No Touchscreen,6,False,True,False,0,1000,0,1000,AMD,2.7,9720P,A12-Series,1920,1080,2073600
Dell,Latitude E7270,Ultrabook,12.5,Intel HD Graphics 520,1713,Touchscreen,8,True,False,False,256,0,0,256,Intel,2.4,,Core i5 6300U,1920,1080,2073600
Dell,Inspiron 5578,2 in 1 Convertible,15.0,Intel HD Graphics 620,509,Touchscreen,4,False,True,False,0,500,0,500,Intel,2.4,,Core i3 7100U,1920,1080,2073600
Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,Intel HD Graphics 405,309,No Touchscreen,4,False,True,False,0,1000,0,1000,Intel,1.6,,Pentium Quad Core N3710,1366,768,1049088
Dell,XPS 13,Ultrabook,13.3,Intel HD Graphics 620,1477,Touchscreen,8,True,False,False,256,0,0,256,Intel,2.7,,Core i7 7500U,3200,1800,5760000
Dell,Vostro 3568,Notebook,15.6,Intel HD Graphics 520,521,No Touchscreen,4,False,True,False,0,1000,0,1000,Intel,2.5,,Core i5 7200U,1366,768,1049088
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Nvidia GeForce GTX 960M,1029,Touchscreen,16,True,True,False,128,1000,0,1128,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
MSI,GL62M 7RDX,Gaming,15.6,Nvidia GeForce GTX 1050,1149,No Touchscreen,8,True,True,False,128,1000,0,1128,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
Lenovo,ThinkPad Yoga,Netbook,12.5,Intel HD Graphics 520,1650,Touchscreen,16,True,False,False,512,0,0,512,Intel,2.5,,Core i7 6500U,1920,1080,2073600
Razer,Blade Pro,Gaming,14.0,Nvidia GeForce GTX 1060,3499,No Touchscreen,16,True,False,False,1000,0,0,1000,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
Dell,Inspiron 3567,Notebook,15.6,Intel HD Graphics 620,469,Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.4,,Core i3 7100U,1366,768,1049088
MSI,GE72VR Apache,Gaming,17.3,Nvidia GeForce GTX 1060,1598,No Touchscreen,16,True,True,False,256,1000,0,1256,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
Apple,MacBook Air,Ultrabook,11.6,Intel HD Graphics 6000,959,No Touchscreen,4,True,False,False,256,0,0,256,Intel,1.6,,Core i5,1366,768,1049088
HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,Intel HD Graphics 520,478,No Touchscreen,4,False,True,False,0,1000,0,1000,Intel,2.0,,Core i3 6006U,1920,1080,2073600
HP,EliteBook 840,Ultrabook,14.0,Intel HD Graphics 520,2198,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.5,,Core i7 6500U,2560,1440,3686400
Dell,Vostro 3559,Notebook,15.6,Intel HD Graphics 520,737,No Touchscreen,4,False,True,False,0,500,0,500,Intel,2.3,,Core i5 6200U,1366,768,1049088
MSI,GL62 6QF,Gaming,15.6,Nvidia GeForce GTX 960M,1169,No Touchscreen,8,True,True,False,128,1000,0,1128,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
Lenovo,ThinkPad 13,Notebook,13.3,Intel HD Graphics 620,1499,No Touchscreen,16,True,False,False,512,0,0,512,Intel,2.7,,Core i7 7500U,1920,1080,2073600
Lenovo,IdeaPad 320-15ABR,Notebook,15.6,AMD Radeon 530,597,No Touchscreen,6,True,False,False,256,0,0,256,AMD,3.6,9720P,A12-Series,1920,1080,2073600
Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,Intel HD Graphics 520,1280,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.5,,Core i7 6500U,1920,1080,2073600
Acer,Aspire ES1-572,Notebook,15.6,Intel HD Graphics 520,361,No Touchscreen,4,False,True,False,0,500,0,500,Intel,2.0,,Core i3 6006U,1366,768,1049088
Dell,Inspiron 7779,2 in 1 Convertible,17.3,Nvidia GeForce 940MX,1799,Touchscreen,16,True,False,False,512,0,0,512,Intel,2.7,,Core i7 7500U,1920,1080,2073600
HP,EliteBook 840,Notebook,14.0,Intel HD Graphics 520,1099,No Touchscreen,4,True,False,False,256,0,0,256,Intel,2.3,,Core i5 6200U,1920,1080,2073600
Asus,Rog GL553VE-FY052T,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,1600,No Touchscreen,16,True,True,False,256,1000,0,1256,Intel,2.8,,Core i7 7700HQ,1920,1080,2073600
Dell,Latitude 5480,Notebook,14.0,Intel HD Graphics 620,875,No Touchscreen,4,False,True,False,0,500,0,500,Intel,2.5,,Core i5 7200U,1366,768,1049088
Asus,Rog GL502VS,Gaming,15.6,Nvidia GeForce GTX 1070,2325,No Touchscreen,16,True,True,False,256,1000,0,1256,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,Intel HD Graphics 620,573,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.5,,Core i5 7200U,1920,1080,2073600
Dell,XPS 13,2 in 1 Convertible,13.3,Intel HD Graphics 615,1813,Touchscreen,8,True,False,False,256,0,0,256,Intel,1.2,,Core i5 7Y54,3200,1800,5760000
Dell,Inspiron 3552,Notebook,15.6,Intel HD Graphics,324,No Touchscreen,4,False,True,False,0,500,0,500,Intel,1.6,,Pentium Quad Core N3710,1366,768,1049088
HP,255 G6,Notebook,15.6,AMD Radeon R4 Graphics,399,No Touchscreen,4,False,True,False,0,500,0,500,AMD,2.5,9220,A6-Series,1366,768,1049088
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Nvidia GeForce 920MX,569,No Touchscreen,6,True,False,False,128,0,0,128,Intel,2.3,,Core i3 6100U,1920,1080,2073600
Lenovo,ThinkPad L460,Notebook,14.0,Intel HD Graphics 520,1072,No Touchscreen,8,True,False,False,256,0,0,256,Intel,2.3,,Core i5 6200U,1920,1080,2073600
Dell,Inspiron 3552,Notebook,15.6,Intel HD Graphics,443,No Touchscreen,4,False,True,False,0,500,0,500,Intel,1.6,,Pentium Quad Core N3700,1366,768,1049088
Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,15.6,Intel HD Graphics 500,339,No Touchscreen,4,False,True,False,0,1000,0,1000,Intel,1.1,,Celeron Dual Core N3350,1366,768,1049088
Asus,Rog G752VT-GC073T,Gaming,17.3,Nvidia GeForce GTX 970M,1900,No Touchscreen,16,True,True,False,128,1000,0,1128,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
Dell,Vostro 3568,Notebook,15.6,Intel HD Graphics 520,490,No Touchscreen,4,False,True,False,0,500,0,500,Intel,2.0,,Core i3 6006U,1366,768,1049088
Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,15.6,AMD Radeon R5 M330,895,No Touchscreen,8,False,False,True,0,0,1000,1000,Intel,2.5,,Core i7 6500U,1920,1080,2073600
MSI,GE62 Apache,Gaming,15.6,Nvidia GeForce GTX 960M,1229,No Touchscreen,8,True,True,False,128,1000,0,1128,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
Lenovo,Yoga 500-14IBD,2 in 1 Convertible,14.0,Intel HD Graphics 520,833,Touchscreen,4,True,False,False,128,0,0,128,Intel,2.3,,Core i5 6200U,1920,1080,2073600
Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,Intel HD Graphics 515,729,No Touchscreen,8,True,False,False,512,0,0,512,Intel,0.9,,Core M 6Y30,1920,1080,2073600
Dell,Inspiron 3567,Notebook,15.6,Intel HD Graphics 620,459,No Touchscreen,6,False,True,False,0,1000,0,1000,Intel,2.4,,Core i3 7100U,1366,768,1049088
Acer,Aspire ES1-531,Notebook,15.6,Intel HD Graphics 400,289,No Touchscreen,4,False,True,False,0,500,0,500,Intel,1.6,,Celeron Dual Core N3060,1366,768,1049088
Dell,Inspiron 3552,Notebook,15.6,Intel HD Graphics,379,No Touchscreen,2,False,True,False,0,500,0,500,Intel,1.6,,Celeron Dual Core N3050,1366,768,1049088
Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,Nvidia GeForce GTX 960M,899,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
HP,Pavilion 15-AW003nv,Notebook,15.6,AMD Radeon R7 M440,549,No Touchscreen,6,False,False,True,0,0,1000,1000,AMD,2.9,9410,A9-Series,1920,1080,2073600
Dell,Inspiron 3567,Notebook,15.6,AMD Radeon R5 M430,805,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.7,,Core i7 7500U,1366,768,1049088
HP,Stream 11-Y000na,Netbook,11.6,Intel HD Graphics 400,209,No Touchscreen,2,True,False,False,32,0,0,32,Intel,1.6,,Celeron Dual Core N3060,1366,768,1049088
Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,Nvidia GeForce 920M,720,No Touchscreen,4,False,True,False,0,500,0,500,Intel,2.5,,Core i7 6500U,1366,768,1049088
Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,Intel HD Graphics 520,638,Touchscreen,4,True,False,False,128,0,0,128,Intel,2.5,,Core i7 6500U,1920,1080,2073600
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,Intel HD Graphics 520,1499,Touchscreen,16,True,False,False,512,0,0,512,Intel,2.5,,Core i7 6500U,3200,1800,5760000
Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,Intel HD Graphics,229,No Touchscreen,2,True,False,False,64,0,0,64,Intel,1.6,,Celeron Dual Core N3050,1366,768,1049088
HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,AMD Radeon R5 M330,764,No Touchscreen,6,False,True,False,0,1000,0,1000,Intel,2.5,,Core i7 6500U,1366,768,1049088
Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,Intel HD Graphics,369,No Touchscreen,4,False,True,False,0,500,0,500,Intel,1.6,,Celeron Dual Core N3050,1366,768,1049088
Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,Intel HD Graphics 515,729,No Touchscreen,8,True,False,False,512,0,0,512,Intel,0.9,,Core M 6Y30,1920,1080,2073600
Dell,Inspiron 3567,Notebook,15.6,Intel HD Graphics 620,459,No Touchscreen,6,False,True,False,0,1000,0,1000,Intel,2.4,,Core i3 7100U,1366,768,1049088
Acer,Aspire ES1-531,Notebook,15.6,Intel HD Graphics 400,289,No Touchscreen,4,False,True,False,0,500,0,500,Intel,1.6,,Celeron Dual Core N3060,1366,768,1049088
Dell,Inspiron 3552,Notebook,15.6,Intel HD Graphics,379,No Touchscreen,2,False,True,False,0,500,0,500,Intel,1.6,,Celeron Dual Core N3050,1366,768,1049088
Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,Nvidia GeForce GTX 960M,899,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.6,,Core i7 6700HQ,1920,1080,2073600
HP,Pavilion 15-AW003nv,Notebook,15.6,AMD Radeon R7 M440,549,No Touchscreen,6,False,False,True,0,0,1000,1000,AMD,2.9,9410,A9-Series,1920,1080,2073600
Dell,Inspiron 3567,Notebook,15.6,AMD Radeon R5 M430,805,No Touchscreen,8,False,True,False,0,1000,0,1000,Intel,2.7,,Core i7 7500U,1366,768,1049088
HP,Stream 11-Y000na,Netbook,11.6,Intel HD Graphics 400,209,No Touchscreen,2,True,False,False,32,0,0,32,Intel,1.6,,Celeron Dual Core N3060,1366,768,1049088
Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,Nvidia GeForce 920M,720,No Touchscreen,4,False,True,False,0,500,0,500,Intel,2.5,,Core i7 6500U,1366,768,1049088
Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,Intel HD Graphics 520,638,Touchscreen,4,True,False,False,128,0,0,128,Intel,2.5,,Core i7 6500U,1920,1080,2073600
